Training new model from scratch......
--------------------------
Training with SEPN
--------------------------

Current training epoch: 1, learning rate for pnn: 0.001, 
| epoch = 1 | step =    10 | loss_pnn = 2.272 | loss_cn = 0.00000000 | acc_sim = 0.259 | acc_phy = 0.200 
| epoch = 8 | step =    30 | loss_pnn = 1.623 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.869 
| epoch = 8 | step =    40 | loss_pnn = 1.620 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.872 
| epoch = 8 | step =    50 | loss_pnn = 1.619 | loss_cn = 0.00000000 | acc_sim = 0.950 | acc_phy = 0.874 
| epoch = 8 | step =    60 | loss_pnn = 1.619 | loss_cn = 0.00000000 | acc_sim = 0.950 | acc_phy = 0.875 
| epoch = 8 | step =    70 | loss_pnn = 1.617 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.877 
| epoch = 8 | step =    80 | loss_pnn = 1.618 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.877 
| epoch = 8 | step =    90 | loss_pnn = 1.619 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.875 
| epoch = 8 | step =   100 | loss_pnn = 1.618 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.876 
| epoch = 8 | step =   110 | loss_pnn = 1.618 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.877 
| epoch = 8 | step =   120 | loss_pnn = 1.617 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.878 

Current training epoch: 9, learning rate for pnn: 0.001, 
| epoch = 9 | step =    10 | loss_pnn = 1.601 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.893 
| epoch = 9 | step =    20 | loss_pnn = 1.604 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.890 
| epoch = 9 | step =    30 | loss_pnn = 1.607 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.888 
| epoch = 9 | step =    40 | loss_pnn = 1.608 | loss_cn = 0.00000000 | acc_sim = 0.955 | acc_phy = 0.886 
| epoch = 9 | step =    50 | loss_pnn = 1.609 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.884 
| epoch = 9 | step =    60 | loss_pnn = 1.610 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.883 
| epoch = 9 | step =    70 | loss_pnn = 1.610 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.883 
| epoch = 9 | step =    80 | loss_pnn = 1.610 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.884 
| epoch = 9 | step =    90 | loss_pnn = 1.610 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.884 
| epoch = 9 | step =   100 | loss_pnn = 1.611 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.883 
| epoch = 9 | step =   110 | loss_pnn = 1.611 | loss_cn = 0.00000000 | acc_sim = 0.955 | acc_phy = 0.882 
| epoch = 9 | step =   120 | loss_pnn = 1.611 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.881 

Current training epoch: 10, learning rate for pnn: 0.001, 
| epoch = 10 | step =    10 | loss_pnn = 1.616 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.878 
| epoch = 10 | step =    20 | loss_pnn = 1.615 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.879 
| epoch = 10 | step =    30 | loss_pnn = 1.610 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.884 
| epoch = 10 | step =    40 | loss_pnn = 1.611 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.882 
| epoch = 10 | step =    50 | loss_pnn = 1.611 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.883 
| epoch = 10 | step =    60 | loss_pnn = 1.613 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.881 
| epoch = 10 | step =    70 | loss_pnn = 1.612 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.881 
| epoch = 10 | step =    80 | loss_pnn = 1.611 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.882 
| epoch = 10 | step =    90 | loss_pnn = 1.609 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.884 
| epoch = 10 | step =   100 | loss_pnn = 1.608 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.885 
| epoch = 10 | step =   110 | loss_pnn = 1.608 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.885 
| epoch = 10 | step =   120 | loss_pnn = 1.609 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.884 

Current training epoch: 11, learning rate for pnn: 0.0005, 
| epoch = 11 | step =    10 | loss_pnn = 1.618 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.873 
| epoch = 11 | step =    20 | loss_pnn = 1.614 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.880 
| epoch = 11 | step =    30 | loss_pnn = 1.612 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.883 
| epoch = 11 | step =    40 | loss_pnn = 1.610 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.884 
| epoch = 11 | step =    50 | loss_pnn = 1.609 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.884 
| epoch = 11 | step =    60 | loss_pnn = 1.609 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.885 
| epoch = 11 | step =    70 | loss_pnn = 1.609 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.885 
| epoch = 11 | step =    80 | loss_pnn = 1.609 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.884 
| epoch = 11 | step =    90 | loss_pnn = 1.609 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.884 
| epoch = 11 | step =   100 | loss_pnn = 1.609 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.884 
| epoch = 11 | step =   110 | loss_pnn = 1.608 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.885 
| epoch = 11 | step =   120 | loss_pnn = 1.608 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.885 

Current training epoch: 12, learning rate for pnn: 0.0005, 
| epoch = 12 | step =    10 | loss_pnn = 1.604 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.887 
| epoch = 12 | step =    20 | loss_pnn = 1.606 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.886 
| epoch = 12 | step =    30 | loss_pnn = 1.604 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.889 
| epoch = 12 | step =    40 | loss_pnn = 1.605 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.888 
| epoch = 12 | step =    50 | loss_pnn = 1.606 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.886 
| epoch = 12 | step =    60 | loss_pnn = 1.606 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.886 
| epoch = 12 | step =    70 | loss_pnn = 1.605 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.886 
| epoch = 12 | step =    80 | loss_pnn = 1.606 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.886 
| epoch = 12 | step =    90 | loss_pnn = 1.606 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.885 
| epoch = 12 | step =   100 | loss_pnn = 1.606 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.885 
| epoch = 12 | step =   110 | loss_pnn = 1.606 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.886 
| epoch = 12 | step =   120 | loss_pnn = 1.605 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.887 

Current training epoch: 13, learning rate for pnn: 0.0005, 
| epoch = 13 | step =    10 | loss_pnn = 1.603 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.891 
| epoch = 13 | step =    20 | loss_pnn = 1.602 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.891 
| epoch = 13 | step =    30 | loss_pnn = 1.601 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.892 
| epoch = 13 | step =    40 | loss_pnn = 1.602 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.891 
| epoch = 13 | step =    50 | loss_pnn = 1.601 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.893 
| epoch = 13 | step =    60 | loss_pnn = 1.601 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.891 
| epoch = 13 | step =    70 | loss_pnn = 1.602 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.891 
| epoch = 13 | step =    80 | loss_pnn = 1.602 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.890 
| epoch = 13 | step =    90 | loss_pnn = 1.603 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.890 
| epoch = 13 | step =   100 | loss_pnn = 1.603 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.889 
| epoch = 13 | step =   110 | loss_pnn = 1.603 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.889 
| epoch = 13 | step =   120 | loss_pnn = 1.603 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.889 

Current training epoch: 14, learning rate for pnn: 0.0005, 
| epoch = 14 | step =    10 | loss_pnn = 1.608 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.884 
| epoch = 14 | step =    20 | loss_pnn = 1.608 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.883 
| epoch = 14 | step =    30 | loss_pnn = 1.605 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.886 
| epoch = 14 | step =    40 | loss_pnn = 1.604 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.887 
| epoch = 14 | step =    50 | loss_pnn = 1.604 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.887 
| epoch = 14 | step =    60 | loss_pnn = 1.605 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.886 
| epoch = 14 | step =    70 | loss_pnn = 1.605 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.887 
| epoch = 14 | step =    80 | loss_pnn = 1.603 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.888 
| epoch = 14 | step =    90 | loss_pnn = 1.604 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.888 
| epoch = 14 | step =   100 | loss_pnn = 1.604 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.888 
| epoch = 14 | step =   110 | loss_pnn = 1.604 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.888 
| epoch = 14 | step =   120 | loss_pnn = 1.604 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.888 

Current training epoch: 15, learning rate for pnn: 0.0005, 
| epoch = 15 | step =    10 | loss_pnn = 1.603 | loss_cn = 0.00000000 | acc_sim = 0.967 | acc_phy = 0.893 
| epoch = 15 | step =    20 | loss_pnn = 1.604 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.891 
| epoch = 15 | step =    30 | loss_pnn = 1.602 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.893 
| epoch = 15 | step =    40 | loss_pnn = 1.603 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.891 
| epoch = 15 | step =    50 | loss_pnn = 1.604 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.890 
| epoch = 15 | step =    60 | loss_pnn = 1.604 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.889 
| epoch = 15 | step =    70 | loss_pnn = 1.604 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.889 
| epoch = 15 | step =    80 | loss_pnn = 1.603 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.890 
| epoch = 15 | step =    90 | loss_pnn = 1.603 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.890 
| epoch = 15 | step =   100 | loss_pnn = 1.603 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.889 
| epoch = 15 | step =   110 | loss_pnn = 1.603 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.889 
| epoch = 15 | step =   120 | loss_pnn = 1.603 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.889 

Current training epoch: 16, learning rate for pnn: 0.0005, 
| epoch = 16 | step =    10 | loss_pnn = 1.601 | loss_cn = 0.00000000 | acc_sim = 0.965 | acc_phy = 0.894 
| epoch = 16 | step =    20 | loss_pnn = 1.601 | loss_cn = 0.00000000 | acc_sim = 0.965 | acc_phy = 0.893 
| epoch = 16 | step =    30 | loss_pnn = 1.601 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.891 
| epoch = 16 | step =    40 | loss_pnn = 1.601 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.892 
| epoch = 16 | step =    50 | loss_pnn = 1.601 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.892 
| epoch = 16 | step =    60 | loss_pnn = 1.601 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.891 
| epoch = 16 | step =    70 | loss_pnn = 1.600 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.892 
| epoch = 16 | step =    80 | loss_pnn = 1.600 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.892 
| epoch = 16 | step =    90 | loss_pnn = 1.600 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.892 
| epoch = 16 | step =   100 | loss_pnn = 1.601 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.892 
| epoch = 16 | step =   110 | loss_pnn = 1.601 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.892 
| epoch = 16 | step =   120 | loss_pnn = 1.601 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.892 

Current training epoch: 17, learning rate for pnn: 0.0005, 
| epoch = 17 | step =    10 | loss_pnn = 1.599 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.894 
| epoch = 17 | step =    20 | loss_pnn = 1.602 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.891 
| epoch = 17 | step =    30 | loss_pnn = 1.603 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.890 
| epoch = 17 | step =    40 | loss_pnn = 1.603 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.890 
| epoch = 17 | step =    50 | loss_pnn = 1.603 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.890 
| epoch = 17 | step =    60 | loss_pnn = 1.602 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.891 
| epoch = 17 | step =    70 | loss_pnn = 1.602 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.890 
| epoch = 17 | step =    80 | loss_pnn = 1.601 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.891 
| epoch = 17 | step =    90 | loss_pnn = 1.601 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.891 
| epoch = 17 | step =   100 | loss_pnn = 1.602 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.890 
