Training new model from scratch......
--------------------------
Training with SEPN
--------------------------

Current training epoch: 1, learning rate for pnn: 0.001, learning rate for SEPN: 0.001
| epoch = 1 | step =    10 | loss_pnn = 2.307 | loss_cn = 0.00886592 | acc_sim = 0.173 | acc_phy = 0.099 
| epoch = 3 | step =    80 | loss_pnn = 1.866 | loss_cn = 0.00470693 | acc_sim = 0.688 | acc_phy = 0.653 
| epoch = 3 | step =    90 | loss_pnn = 1.855 | loss_cn = 0.00465492 | acc_sim = 0.697 | acc_phy = 0.663 
| epoch = 3 | step =   100 | loss_pnn = 1.845 | loss_cn = 0.00459799 | acc_sim = 0.704 | acc_phy = 0.671 
| epoch = 3 | step =   110 | loss_pnn = 1.837 | loss_cn = 0.00454313 | acc_sim = 0.712 | acc_phy = 0.680 
| epoch = 3 | step =   120 | loss_pnn = 1.828 | loss_cn = 0.00448293 | acc_sim = 0.718 | acc_phy = 0.687 

Current training epoch: 4, learning rate for pnn: 0.001, learning rate for SEPN: 0.001
| epoch = 4 | step =    10 | loss_pnn = 1.741 | loss_cn = 0.00369598 | acc_sim = 0.778 | acc_phy = 0.761 
| epoch = 4 | step =    20 | loss_pnn = 1.734 | loss_cn = 0.00371183 | acc_sim = 0.786 | acc_phy = 0.768 
| epoch = 4 | step =    30 | loss_pnn = 1.730 | loss_cn = 0.00370546 | acc_sim = 0.789 | acc_phy = 0.772 
| epoch = 4 | step =    40 | loss_pnn = 1.725 | loss_cn = 0.00367916 | acc_sim = 0.793 | acc_phy = 0.777 
| epoch = 4 | step =    50 | loss_pnn = 1.723 | loss_cn = 0.00362403 | acc_sim = 0.794 | acc_phy = 0.778 
| epoch = 4 | step =    60 | loss_pnn = 1.722 | loss_cn = 0.00363150 | acc_sim = 0.794 | acc_phy = 0.778 
| epoch = 4 | step =    70 | loss_pnn = 1.719 | loss_cn = 0.00357941 | acc_sim = 0.795 | acc_phy = 0.780 
| epoch = 4 | step =    80 | loss_pnn = 1.718 | loss_cn = 0.00357296 | acc_sim = 0.796 | acc_phy = 0.780 
| epoch = 4 | step =    90 | loss_pnn = 1.715 | loss_cn = 0.00354487 | acc_sim = 0.797 | acc_phy = 0.782 
| epoch = 4 | step =   100 | loss_pnn = 1.713 | loss_cn = 0.00354463 | acc_sim = 0.798 | acc_phy = 0.784 
| epoch = 4 | step =   110 | loss_pnn = 1.711 | loss_cn = 0.00353173 | acc_sim = 0.800 | acc_phy = 0.785 
| epoch = 4 | step =   120 | loss_pnn = 1.709 | loss_cn = 0.00351660 | acc_sim = 0.801 | acc_phy = 0.786 

Current training epoch: 5, learning rate for pnn: 0.001, learning rate for SEPN: 0.001
| epoch = 5 | step =    10 | loss_pnn = 1.685 | loss_cn = 0.00338686 | acc_sim = 0.823 | acc_phy = 0.803 
| epoch = 5 | step =    20 | loss_pnn = 1.680 | loss_cn = 0.00330693 | acc_sim = 0.829 | acc_phy = 0.810 
| epoch = 5 | step =    30 | loss_pnn = 1.679 | loss_cn = 0.00329646 | acc_sim = 0.832 | acc_phy = 0.812 
| epoch = 5 | step =    40 | loss_pnn = 1.676 | loss_cn = 0.00331726 | acc_sim = 0.836 | acc_phy = 0.816 
| epoch = 5 | step =    50 | loss_pnn = 1.675 | loss_cn = 0.00332599 | acc_sim = 0.837 | acc_phy = 0.819 
| epoch = 5 | step =    60 | loss_pnn = 1.674 | loss_cn = 0.00331663 | acc_sim = 0.840 | acc_phy = 0.822 
| epoch = 5 | step =    70 | loss_pnn = 1.673 | loss_cn = 0.00330797 | acc_sim = 0.842 | acc_phy = 0.825 
| epoch = 5 | step =    80 | loss_pnn = 1.671 | loss_cn = 0.00330907 | acc_sim = 0.845 | acc_phy = 0.827 
| epoch = 5 | step =    90 | loss_pnn = 1.671 | loss_cn = 0.00330987 | acc_sim = 0.848 | acc_phy = 0.830 
| epoch = 5 | step =   100 | loss_pnn = 1.671 | loss_cn = 0.00335150 | acc_sim = 0.850 | acc_phy = 0.833 
| epoch = 5 | step =   110 | loss_pnn = 1.674 | loss_cn = 0.00348106 | acc_sim = 0.845 | acc_phy = 0.829 
| epoch = 5 | step =   120 | loss_pnn = 1.678 | loss_cn = 0.00366757 | acc_sim = 0.839 | acc_phy = 0.824 

Current training epoch: 6, learning rate for pnn: 0.001, learning rate for SEPN: 0.001
| epoch = 6 | step =    10 | loss_pnn = 1.675 | loss_cn = 0.00446894 | acc_sim = 0.867 | acc_phy = 0.849 
| epoch = 6 | step =    20 | loss_pnn = 1.663 | loss_cn = 0.00417595 | acc_sim = 0.871 | acc_phy = 0.854 
| epoch = 6 | step =    30 | loss_pnn = 1.658 | loss_cn = 0.00397152 | acc_sim = 0.870 | acc_phy = 0.855 
| epoch = 6 | step =    40 | loss_pnn = 1.655 | loss_cn = 0.00379054 | acc_sim = 0.868 | acc_phy = 0.854 
| epoch = 6 | step =    50 | loss_pnn = 1.653 | loss_cn = 0.00366424 | acc_sim = 0.868 | acc_phy = 0.855 
| epoch = 6 | step =    60 | loss_pnn = 1.650 | loss_cn = 0.00354968 | acc_sim = 0.870 | acc_phy = 0.857 
| epoch = 6 | step =    70 | loss_pnn = 1.647 | loss_cn = 0.00347357 | acc_sim = 0.872 | acc_phy = 0.859 
| epoch = 6 | step =    80 | loss_pnn = 1.646 | loss_cn = 0.00342103 | acc_sim = 0.872 | acc_phy = 0.860 
| epoch = 6 | step =    90 | loss_pnn = 1.644 | loss_cn = 0.00340190 | acc_sim = 0.873 | acc_phy = 0.861 
| epoch = 6 | step =   100 | loss_pnn = 1.643 | loss_cn = 0.00335258 | acc_sim = 0.874 | acc_phy = 0.862 
| epoch = 6 | step =   110 | loss_pnn = 1.642 | loss_cn = 0.00332112 | acc_sim = 0.874 | acc_phy = 0.862 
| epoch = 6 | step =   120 | loss_pnn = 1.642 | loss_cn = 0.00329001 | acc_sim = 0.875 | acc_phy = 0.863 

Current training epoch: 7, learning rate for pnn: 0.001, learning rate for SEPN: 0.001
| epoch = 7 | step =    10 | loss_pnn = 1.630 | loss_cn = 0.00273655 | acc_sim = 0.886 | acc_phy = 0.873 
| epoch = 7 | step =    20 | loss_pnn = 1.629 | loss_cn = 0.00274362 | acc_sim = 0.887 | acc_phy = 0.875 
| epoch = 7 | step =    30 | loss_pnn = 1.630 | loss_cn = 0.00275731 | acc_sim = 0.886 | acc_phy = 0.876 
| epoch = 7 | step =    40 | loss_pnn = 1.630 | loss_cn = 0.00272239 | acc_sim = 0.887 | acc_phy = 0.876 
| epoch = 7 | step =    50 | loss_pnn = 1.630 | loss_cn = 0.00271523 | acc_sim = 0.888 | acc_phy = 0.876 
| epoch = 7 | step =    60 | loss_pnn = 1.631 | loss_cn = 0.00271386 | acc_sim = 0.888 | acc_phy = 0.876 
| epoch = 7 | step =    70 | loss_pnn = 1.630 | loss_cn = 0.00267313 | acc_sim = 0.889 | acc_phy = 0.878 
| epoch = 7 | step =    80 | loss_pnn = 1.630 | loss_cn = 0.00268320 | acc_sim = 0.891 | acc_phy = 0.880 
| epoch = 7 | step =    90 | loss_pnn = 1.630 | loss_cn = 0.00268145 | acc_sim = 0.891 | acc_phy = 0.879 
| epoch = 7 | step =   100 | loss_pnn = 1.631 | loss_cn = 0.00272165 | acc_sim = 0.890 | acc_phy = 0.879 
| epoch = 7 | step =   110 | loss_pnn = 1.632 | loss_cn = 0.00273758 | acc_sim = 0.890 | acc_phy = 0.879 
| epoch = 7 | step =   120 | loss_pnn = 1.632 | loss_cn = 0.00274627 | acc_sim = 0.891 | acc_phy = 0.879 

Current training epoch: 8, learning rate for pnn: 0.001, learning rate for SEPN: 0.001
| epoch = 8 | step =    10 | loss_pnn = 1.633 | loss_cn = 0.00290231 | acc_sim = 0.894 | acc_phy = 0.882 
| epoch = 8 | step =    20 | loss_pnn = 1.631 | loss_cn = 0.00279458 | acc_sim = 0.894 | acc_phy = 0.883 
| epoch = 8 | step =    30 | loss_pnn = 1.631 | loss_cn = 0.00274142 | acc_sim = 0.893 | acc_phy = 0.883 
| epoch = 8 | step =    40 | loss_pnn = 1.630 | loss_cn = 0.00278001 | acc_sim = 0.895 | acc_phy = 0.884 
| epoch = 8 | step =    50 | loss_pnn = 1.629 | loss_cn = 0.00280882 | acc_sim = 0.896 | acc_phy = 0.886 
| epoch = 8 | step =    60 | loss_pnn = 1.631 | loss_cn = 0.00285516 | acc_sim = 0.896 | acc_phy = 0.885 
| epoch = 8 | step =    70 | loss_pnn = 1.636 | loss_cn = 0.00294403 | acc_sim = 0.888 | acc_phy = 0.878 
| epoch = 8 | step =    80 | loss_pnn = 1.640 | loss_cn = 0.00299392 | acc_sim = 0.880 | acc_phy = 0.871 
| epoch = 8 | step =    90 | loss_pnn = 1.644 | loss_cn = 0.00303076 | acc_sim = 0.875 | acc_phy = 0.866 
| epoch = 8 | step =   100 | loss_pnn = 1.646 | loss_cn = 0.00306534 | acc_sim = 0.876 | acc_phy = 0.866 
| epoch = 8 | step =   110 | loss_pnn = 1.646 | loss_cn = 0.00304874 | acc_sim = 0.878 | acc_phy = 0.867 
| epoch = 8 | step =   120 | loss_pnn = 1.646 | loss_cn = 0.00304165 | acc_sim = 0.879 | acc_phy = 0.868 

Current training epoch: 9, learning rate for pnn: 0.001, learning rate for SEPN: 0.001
| epoch = 9 | step =    10 | loss_pnn = 1.631 | loss_cn = 0.00259519 | acc_sim = 0.895 | acc_phy = 0.885 
| epoch = 9 | step =    20 | loss_pnn = 1.629 | loss_cn = 0.00261555 | acc_sim = 0.896 | acc_phy = 0.883 
| epoch = 9 | step =    30 | loss_pnn = 1.627 | loss_cn = 0.00257166 | acc_sim = 0.896 | acc_phy = 0.883 
| epoch = 9 | step =    40 | loss_pnn = 1.627 | loss_cn = 0.00257838 | acc_sim = 0.894 | acc_phy = 0.881 
| epoch = 9 | step =    50 | loss_pnn = 1.626 | loss_cn = 0.00259072 | acc_sim = 0.895 | acc_phy = 0.882 
| epoch = 9 | step =    60 | loss_pnn = 1.624 | loss_cn = 0.00259212 | acc_sim = 0.895 | acc_phy = 0.883 
| epoch = 9 | step =    70 | loss_pnn = 1.623 | loss_cn = 0.00257790 | acc_sim = 0.896 | acc_phy = 0.883 
| epoch = 9 | step =    80 | loss_pnn = 1.622 | loss_cn = 0.00255691 | acc_sim = 0.896 | acc_phy = 0.884 
| epoch = 9 | step =    90 | loss_pnn = 1.620 | loss_cn = 0.00255371 | acc_sim = 0.896 | acc_phy = 0.885 
| epoch = 9 | step =   100 | loss_pnn = 1.619 | loss_cn = 0.00253863 | acc_sim = 0.897 | acc_phy = 0.885 
| epoch = 9 | step =   110 | loss_pnn = 1.618 | loss_cn = 0.00253189 | acc_sim = 0.896 | acc_phy = 0.886 
| epoch = 9 | step =   120 | loss_pnn = 1.618 | loss_cn = 0.00252971 | acc_sim = 0.897 | acc_phy = 0.886 

Current training epoch: 10, learning rate for pnn: 0.001, learning rate for SEPN: 0.001
| epoch = 10 | step =    10 | loss_pnn = 1.613 | loss_cn = 0.00262970 | acc_sim = 0.896 | acc_phy = 0.885 
| epoch = 10 | step =    20 | loss_pnn = 1.613 | loss_cn = 0.00252588 | acc_sim = 0.897 | acc_phy = 0.886 
| epoch = 10 | step =    30 | loss_pnn = 1.613 | loss_cn = 0.00247537 | acc_sim = 0.896 | acc_phy = 0.886 
| epoch = 10 | step =    40 | loss_pnn = 1.613 | loss_cn = 0.00243827 | acc_sim = 0.897 | acc_phy = 0.886 
| epoch = 10 | step =    50 | loss_pnn = 1.612 | loss_cn = 0.00240528 | acc_sim = 0.898 | acc_phy = 0.888 
| epoch = 10 | step =    60 | loss_pnn = 1.615 | loss_cn = 0.00247720 | acc_sim = 0.896 | acc_phy = 0.886 
| epoch = 10 | step =    70 | loss_pnn = 1.614 | loss_cn = 0.00247421 | acc_sim = 0.897 | acc_phy = 0.887 
| epoch = 10 | step =    80 | loss_pnn = 1.614 | loss_cn = 0.00247107 | acc_sim = 0.897 | acc_phy = 0.888 
| epoch = 10 | step =    90 | loss_pnn = 1.615 | loss_cn = 0.00248008 | acc_sim = 0.898 | acc_phy = 0.887 
| epoch = 10 | step =   100 | loss_pnn = 1.615 | loss_cn = 0.00244647 | acc_sim = 0.898 | acc_phy = 0.888 
| epoch = 10 | step =   110 | loss_pnn = 1.615 | loss_cn = 0.00244822 | acc_sim = 0.898 | acc_phy = 0.888 
| epoch = 10 | step =   120 | loss_pnn = 1.616 | loss_cn = 0.00245964 | acc_sim = 0.898 | acc_phy = 0.888 

Current training epoch: 11, learning rate for pnn: 0.0005, learning rate for SEPN: 0.0005
| epoch = 11 | step =    10 | loss_pnn = 1.625 | loss_cn = 0.00228236 | acc_sim = 0.892 | acc_phy = 0.881 
| epoch = 11 | step =    20 | loss_pnn = 1.621 | loss_cn = 0.00231865 | acc_sim = 0.896 | acc_phy = 0.885 
| epoch = 11 | step =    30 | loss_pnn = 1.619 | loss_cn = 0.00234402 | acc_sim = 0.900 | acc_phy = 0.889 
| epoch = 11 | step =    40 | loss_pnn = 1.618 | loss_cn = 0.00234238 | acc_sim = 0.901 | acc_phy = 0.891 
| epoch = 11 | step =    50 | loss_pnn = 1.619 | loss_cn = 0.00235455 | acc_sim = 0.900 | acc_phy = 0.890 
| epoch = 11 | step =    60 | loss_pnn = 1.618 | loss_cn = 0.00235118 | acc_sim = 0.901 | acc_phy = 0.891 
| epoch = 11 | step =    70 | loss_pnn = 1.619 | loss_cn = 0.00238203 | acc_sim = 0.901 | acc_phy = 0.891 
| epoch = 11 | step =    80 | loss_pnn = 1.620 | loss_cn = 0.00239828 | acc_sim = 0.901 | acc_phy = 0.891 
| epoch = 11 | step =    90 | loss_pnn = 1.621 | loss_cn = 0.00245563 | acc_sim = 0.901 | acc_phy = 0.891 
| epoch = 11 | step =   100 | loss_pnn = 1.622 | loss_cn = 0.00251549 | acc_sim = 0.902 | acc_phy = 0.892 
| epoch = 11 | step =   110 | loss_pnn = 1.626 | loss_cn = 0.00259677 | acc_sim = 0.898 | acc_phy = 0.887 
| epoch = 11 | step =   120 | loss_pnn = 1.630 | loss_cn = 0.00266318 | acc_sim = 0.891 | acc_phy = 0.881 

Current training epoch: 12, learning rate for pnn: 0.0005, learning rate for SEPN: 0.0005
| epoch = 12 | step =    10 | loss_pnn = 1.678 | loss_cn = 0.00343920 | acc_sim = 0.833 | acc_phy = 0.816 
| epoch = 12 | step =    20 | loss_pnn = 1.675 | loss_cn = 0.00341087 | acc_sim = 0.853 | acc_phy = 0.832 
| epoch = 12 | step =    30 | loss_pnn = 1.672 | loss_cn = 0.00324348 | acc_sim = 0.866 | acc_phy = 0.843 
| epoch = 12 | step =    40 | loss_pnn = 1.669 | loss_cn = 0.00316408 | acc_sim = 0.871 | acc_phy = 0.853 
| epoch = 12 | step =    50 | loss_pnn = 1.666 | loss_cn = 0.00312455 | acc_sim = 0.876 | acc_phy = 0.860 
| epoch = 12 | step =    60 | loss_pnn = 1.663 | loss_cn = 0.00309651 | acc_sim = 0.880 | acc_phy = 0.865 
| epoch = 12 | step =    70 | loss_pnn = 1.660 | loss_cn = 0.00306305 | acc_sim = 0.884 | acc_phy = 0.870 
| epoch = 12 | step =    80 | loss_pnn = 1.657 | loss_cn = 0.00305366 | acc_sim = 0.886 | acc_phy = 0.873 
| epoch = 12 | step =    90 | loss_pnn = 1.656 | loss_cn = 0.00304909 | acc_sim = 0.887 | acc_phy = 0.874 
| epoch = 12 | step =   100 | loss_pnn = 1.654 | loss_cn = 0.00302361 | acc_sim = 0.889 | acc_phy = 0.877 
| epoch = 12 | step =   110 | loss_pnn = 1.653 | loss_cn = 0.00301741 | acc_sim = 0.890 | acc_phy = 0.878 
| epoch = 12 | step =   120 | loss_pnn = 1.651 | loss_cn = 0.00300209 | acc_sim = 0.891 | acc_phy = 0.879 

Current training epoch: 13, learning rate for pnn: 0.0005, learning rate for SEPN: 0.0005
| epoch = 13 | step =    10 | loss_pnn = 1.642 | loss_cn = 0.00291110 | acc_sim = 0.904 | acc_phy = 0.892 
| epoch = 13 | step =    20 | loss_pnn = 1.638 | loss_cn = 0.00288029 | acc_sim = 0.911 | acc_phy = 0.897 
| epoch = 13 | step =    30 | loss_pnn = 1.639 | loss_cn = 0.00282655 | acc_sim = 0.911 | acc_phy = 0.897 
| epoch = 13 | step =    40 | loss_pnn = 1.640 | loss_cn = 0.00282473 | acc_sim = 0.910 | acc_phy = 0.896 
| epoch = 13 | step =    50 | loss_pnn = 1.643 | loss_cn = 0.00285406 | acc_sim = 0.908 | acc_phy = 0.895 
| epoch = 13 | step =    60 | loss_pnn = 1.644 | loss_cn = 0.00285754 | acc_sim = 0.909 | acc_phy = 0.896 
| epoch = 13 | step =    70 | loss_pnn = 1.648 | loss_cn = 0.00289582 | acc_sim = 0.906 | acc_phy = 0.890 
| epoch = 13 | step =    80 | loss_pnn = 1.651 | loss_cn = 0.00294513 | acc_sim = 0.899 | acc_phy = 0.881 
| epoch = 13 | step =    90 | loss_pnn = 1.654 | loss_cn = 0.00299834 | acc_sim = 0.893 | acc_phy = 0.872 
| epoch = 13 | step =   100 | loss_pnn = 1.659 | loss_cn = 0.00307555 | acc_sim = 0.887 | acc_phy = 0.862 
| epoch = 13 | step =   110 | loss_pnn = 1.664 | loss_cn = 0.00313299 | acc_sim = 0.880 | acc_phy = 0.849 
| epoch = 13 | step =   120 | loss_pnn = 1.669 | loss_cn = 0.00321473 | acc_sim = 0.871 | acc_phy = 0.838 

Current training epoch: 14, learning rate for pnn: 0.0005, learning rate for SEPN: 0.0005
| epoch = 14 | step =    10 | loss_pnn = 1.732 | loss_cn = 0.00403813 | acc_sim = 0.777 | acc_phy = 0.719 
| epoch = 14 | step =    20 | loss_pnn = 1.729 | loss_cn = 0.00397358 | acc_sim = 0.760 | acc_phy = 0.718 
| epoch = 14 | step =    30 | loss_pnn = 1.729 | loss_cn = 0.00392365 | acc_sim = 0.752 | acc_phy = 0.719 
| epoch = 14 | step =    40 | loss_pnn = 1.731 | loss_cn = 0.00393321 | acc_sim = 0.746 | acc_phy = 0.718 
| epoch = 14 | step =    50 | loss_pnn = 1.732 | loss_cn = 0.00396908 | acc_sim = 0.742 | acc_phy = 0.717 
| epoch = 14 | step =    60 | loss_pnn = 1.734 | loss_cn = 0.00400428 | acc_sim = 0.739 | acc_phy = 0.716 
| epoch = 14 | step =    70 | loss_pnn = 1.737 | loss_cn = 0.00405028 | acc_sim = 0.737 | acc_phy = 0.715 
| epoch = 14 | step =    80 | loss_pnn = 1.739 | loss_cn = 0.00407586 | acc_sim = 0.736 | acc_phy = 0.715 
| epoch = 14 | step =    90 | loss_pnn = 1.740 | loss_cn = 0.00411762 | acc_sim = 0.736 | acc_phy = 0.716 
| epoch = 14 | step =   100 | loss_pnn = 1.741 | loss_cn = 0.00416582 | acc_sim = 0.735 | acc_phy = 0.715 
| epoch = 14 | step =   110 | loss_pnn = 1.742 | loss_cn = 0.00420285 | acc_sim = 0.735 | acc_phy = 0.715 
| epoch = 14 | step =   120 | loss_pnn = 1.743 | loss_cn = 0.00419248 | acc_sim = 0.736 | acc_phy = 0.715 

Current training epoch: 15, learning rate for pnn: 0.0005, learning rate for SEPN: 0.0005
| epoch = 15 | step =    10 | loss_pnn = 1.754 | loss_cn = 0.00424722 | acc_sim = 0.735 | acc_phy = 0.714 
| epoch = 15 | step =    20 | loss_pnn = 1.757 | loss_cn = 0.00400047 | acc_sim = 0.730 | acc_phy = 0.710 
| epoch = 15 | step =    30 | loss_pnn = 1.752 | loss_cn = 0.00387934 | acc_sim = 0.740 | acc_phy = 0.723 
| epoch = 15 | step =    40 | loss_pnn = 1.747 | loss_cn = 0.00384021 | acc_sim = 0.758 | acc_phy = 0.743 
| epoch = 15 | step =    50 | loss_pnn = 1.743 | loss_cn = 0.00385553 | acc_sim = 0.769 | acc_phy = 0.755 
| epoch = 15 | step =    60 | loss_pnn = 1.736 | loss_cn = 0.00379659 | acc_sim = 0.781 | acc_phy = 0.766 
| epoch = 15 | step =    70 | loss_pnn = 1.731 | loss_cn = 0.00376393 | acc_sim = 0.789 | acc_phy = 0.774 
| epoch = 15 | step =    80 | loss_pnn = 1.727 | loss_cn = 0.00375358 | acc_sim = 0.795 | acc_phy = 0.779 
| epoch = 15 | step =    90 | loss_pnn = 1.724 | loss_cn = 0.00373690 | acc_sim = 0.800 | acc_phy = 0.784 
| epoch = 15 | step =   100 | loss_pnn = 1.721 | loss_cn = 0.00374006 | acc_sim = 0.803 | acc_phy = 0.787 
| epoch = 15 | step =   110 | loss_pnn = 1.719 | loss_cn = 0.00373144 | acc_sim = 0.806 | acc_phy = 0.789 
| epoch = 15 | step =   120 | loss_pnn = 1.717 | loss_cn = 0.00371903 | acc_sim = 0.807 | acc_phy = 0.791 

Current training epoch: 16, learning rate for pnn: 0.0005, learning rate for SEPN: 0.0005
| epoch = 16 | step =    10 | loss_pnn = 1.689 | loss_cn = 0.00339406 | acc_sim = 0.837 | acc_phy = 0.817 
| epoch = 16 | step =    20 | loss_pnn = 1.689 | loss_cn = 0.00335090 | acc_sim = 0.835 | acc_phy = 0.816 
| epoch = 16 | step =    30 | loss_pnn = 1.689 | loss_cn = 0.00333529 | acc_sim = 0.832 | acc_phy = 0.814 
| epoch = 16 | step =    40 | loss_pnn = 1.688 | loss_cn = 0.00331840 | acc_sim = 0.831 | acc_phy = 0.814 
| epoch = 16 | step =    50 | loss_pnn = 1.688 | loss_cn = 0.00334059 | acc_sim = 0.833 | acc_phy = 0.812 
| epoch = 16 | step =    60 | loss_pnn = 1.685 | loss_cn = 0.00337238 | acc_sim = 0.837 | acc_phy = 0.813 
| epoch = 16 | step =    70 | loss_pnn = 1.682 | loss_cn = 0.00333511 | acc_sim = 0.843 | acc_phy = 0.820 
| epoch = 16 | step =    80 | loss_pnn = 1.677 | loss_cn = 0.00333681 | acc_sim = 0.849 | acc_phy = 0.829 
| epoch = 16 | step =    90 | loss_pnn = 1.673 | loss_cn = 0.00334483 | acc_sim = 0.855 | acc_phy = 0.835 
| epoch = 16 | step =   100 | loss_pnn = 1.670 | loss_cn = 0.00334276 | acc_sim = 0.859 | acc_phy = 0.840 
| epoch = 16 | step =   110 | loss_pnn = 1.667 | loss_cn = 0.00333051 | acc_sim = 0.863 | acc_phy = 0.845 
| epoch = 16 | step =   120 | loss_pnn = 1.664 | loss_cn = 0.00329989 | acc_sim = 0.867 | acc_phy = 0.849 

Current training epoch: 17, learning rate for pnn: 0.0005, learning rate for SEPN: 0.0005
| epoch = 17 | step =    10 | loss_pnn = 1.631 | loss_cn = 0.00298003 | acc_sim = 0.896 | acc_phy = 0.886 
| epoch = 17 | step =    20 | loss_pnn = 1.628 | loss_cn = 0.00292706 | acc_sim = 0.901 | acc_phy = 0.890 
| epoch = 17 | step =    30 | loss_pnn = 1.625 | loss_cn = 0.00284362 | acc_sim = 0.903 | acc_phy = 0.893 
| epoch = 17 | step =    40 | loss_pnn = 1.623 | loss_cn = 0.00280989 | acc_sim = 0.903 | acc_phy = 0.892 
| epoch = 17 | step =    50 | loss_pnn = 1.622 | loss_cn = 0.00275329 | acc_sim = 0.903 | acc_phy = 0.892 
| epoch = 17 | step =    60 | loss_pnn = 1.622 | loss_cn = 0.00275555 | acc_sim = 0.902 | acc_phy = 0.891 
| epoch = 17 | step =    70 | loss_pnn = 1.621 | loss_cn = 0.00270129 | acc_sim = 0.903 | acc_phy = 0.892 
