Training new model from scratch......
--------------------------
Training with SEPN
--------------------------

Current training epoch: 1, learning rate for pnn: 0.001, 
| epoch = 1 | step =    10 | loss_pnn = 2.245 | loss_cn = 0.00000000 | acc_sim = 0.267 | acc_phy = 0.247 
| epoch = 12 | step =    60 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.956 
| epoch = 12 | step =    70 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.955 
| epoch = 12 | step =    80 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.955 
| epoch = 12 | step =    90 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.955 
| epoch = 12 | step =   100 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.954 
| epoch = 12 | step =   110 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.955 
| epoch = 12 | step =   120 | loss_pnn = 1.515 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.955 

Current training epoch: 13, learning rate for pnn: 0.0005, 
| epoch = 13 | step =    10 | loss_pnn = 1.515 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.956 
| epoch = 13 | step =    20 | loss_pnn = 1.515 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.955 
| epoch = 13 | step =    30 | loss_pnn = 1.515 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.954 
| epoch = 13 | step =    40 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.955 
| epoch = 13 | step =    50 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.956 
| epoch = 13 | step =    60 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.955 
| epoch = 13 | step =    70 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.956 
| epoch = 13 | step =    80 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.956 
| epoch = 13 | step =    90 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.956 
| epoch = 13 | step =   100 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.956 
| epoch = 13 | step =   110 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.955 
| epoch = 13 | step =   120 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.955 

Current training epoch: 14, learning rate for pnn: 0.0005, 
| epoch = 14 | step =    10 | loss_pnn = 1.509 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.962 
| epoch = 14 | step =    20 | loss_pnn = 1.510 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.959 
| epoch = 14 | step =    30 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.958 
| epoch = 14 | step =    40 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.957 
| epoch = 14 | step =    50 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.957 
| epoch = 14 | step =    60 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.957 
| epoch = 14 | step =    70 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.957 
| epoch = 14 | step =    80 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.957 
| epoch = 14 | step =    90 | loss_pnn = 1.513 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.957 
| epoch = 14 | step =   100 | loss_pnn = 1.513 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.956 
| epoch = 14 | step =   110 | loss_pnn = 1.513 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.956 
| epoch = 14 | step =   120 | loss_pnn = 1.513 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.956 

Current training epoch: 15, learning rate for pnn: 0.0005, 
| epoch = 15 | step =    10 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.954 
| epoch = 15 | step =    20 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.955 
| epoch = 15 | step =    30 | loss_pnn = 1.513 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.956 
| epoch = 15 | step =    40 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.957 
| epoch = 15 | step =    50 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.959 
| epoch = 15 | step =    60 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.959 
| epoch = 15 | step =    70 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.958 
| epoch = 15 | step =    80 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.957 
| epoch = 15 | step =    90 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.958 
| epoch = 15 | step =   100 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.957 
| epoch = 15 | step =   110 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.957 
| epoch = 15 | step =   120 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.957 

Current training epoch: 16, learning rate for pnn: 0.0005, 
| epoch = 16 | step =    10 | loss_pnn = 1.515 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.956 
| epoch = 16 | step =    20 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.956 
| epoch = 16 | step =    30 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.958 
| epoch = 16 | step =    40 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.958 
| epoch = 16 | step =    50 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.958 
| epoch = 16 | step =    60 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.958 
| epoch = 16 | step =    70 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.957 
| epoch = 16 | step =    80 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.958 
| epoch = 16 | step =    90 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.958 
| epoch = 16 | step =   100 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.958 
| epoch = 16 | step =   110 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.958 
| epoch = 16 | step =   120 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.958 

Current training epoch: 17, learning rate for pnn: 0.0005, 
| epoch = 17 | step =    10 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.958 
| epoch = 17 | step =    20 | loss_pnn = 1.513 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.957 
| epoch = 17 | step =    30 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.958 
| epoch = 17 | step =    40 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.957 
| epoch = 17 | step =    50 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.957 
| epoch = 17 | step =    60 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.957 
| epoch = 17 | step =    70 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.957 
| epoch = 17 | step =    80 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.957 
| epoch = 17 | step =    90 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.958 
| epoch = 17 | step =   100 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.958 
