Training new model from scratch......
--------------------------
Training with SEPN
--------------------------

Current training epoch: 1, learning rate for pnn: 0.001, 
| epoch = 1 | step =    10 | loss_pnn = 2.292 | loss_cn = 0.00000000 | acc_sim = 0.209 | acc_phy = 0.132 
| epoch = 3 | step =    80 | loss_pnn = 1.901 | loss_cn = 0.00000000 | acc_sim = 0.922 | acc_phy = 0.741 
| epoch = 3 | step =    90 | loss_pnn = 1.900 | loss_cn = 0.00000000 | acc_sim = 0.922 | acc_phy = 0.743 
| epoch = 3 | step =   100 | loss_pnn = 1.898 | loss_cn = 0.00000000 | acc_sim = 0.922 | acc_phy = 0.744 
| epoch = 3 | step =   110 | loss_pnn = 1.898 | loss_cn = 0.00000000 | acc_sim = 0.922 | acc_phy = 0.745 
| epoch = 3 | step =   120 | loss_pnn = 1.896 | loss_cn = 0.00000000 | acc_sim = 0.923 | acc_phy = 0.745 

Current training epoch: 4, learning rate for pnn: 0.001, 
| epoch = 4 | step =    10 | loss_pnn = 1.886 | loss_cn = 0.00000000 | acc_sim = 0.929 | acc_phy = 0.747 
| epoch = 4 | step =    20 | loss_pnn = 1.875 | loss_cn = 0.00000000 | acc_sim = 0.930 | acc_phy = 0.759 
| epoch = 4 | step =    30 | loss_pnn = 1.873 | loss_cn = 0.00000000 | acc_sim = 0.930 | acc_phy = 0.758 
| epoch = 4 | step =    40 | loss_pnn = 1.875 | loss_cn = 0.00000000 | acc_sim = 0.929 | acc_phy = 0.755 
| epoch = 4 | step =    50 | loss_pnn = 1.877 | loss_cn = 0.00000000 | acc_sim = 0.930 | acc_phy = 0.753 
| epoch = 4 | step =    60 | loss_pnn = 1.877 | loss_cn = 0.00000000 | acc_sim = 0.931 | acc_phy = 0.753 
| epoch = 4 | step =    70 | loss_pnn = 1.875 | loss_cn = 0.00000000 | acc_sim = 0.931 | acc_phy = 0.754 
| epoch = 4 | step =    80 | loss_pnn = 1.874 | loss_cn = 0.00000000 | acc_sim = 0.932 | acc_phy = 0.755 
| epoch = 4 | step =    90 | loss_pnn = 1.873 | loss_cn = 0.00000000 | acc_sim = 0.932 | acc_phy = 0.755 
| epoch = 4 | step =   100 | loss_pnn = 1.872 | loss_cn = 0.00000000 | acc_sim = 0.932 | acc_phy = 0.756 
| epoch = 4 | step =   110 | loss_pnn = 1.870 | loss_cn = 0.00000000 | acc_sim = 0.932 | acc_phy = 0.757 
| epoch = 4 | step =   120 | loss_pnn = 1.870 | loss_cn = 0.00000000 | acc_sim = 0.932 | acc_phy = 0.756 

Current training epoch: 5, learning rate for pnn: 0.001, 
| epoch = 5 | step =    10 | loss_pnn = 1.856 | loss_cn = 0.00000000 | acc_sim = 0.936 | acc_phy = 0.766 
| epoch = 5 | step =    20 | loss_pnn = 1.858 | loss_cn = 0.00000000 | acc_sim = 0.934 | acc_phy = 0.761 
| epoch = 5 | step =    30 | loss_pnn = 1.857 | loss_cn = 0.00000000 | acc_sim = 0.935 | acc_phy = 0.761 
| epoch = 5 | step =    40 | loss_pnn = 1.855 | loss_cn = 0.00000000 | acc_sim = 0.937 | acc_phy = 0.761 
| epoch = 5 | step =    50 | loss_pnn = 1.857 | loss_cn = 0.00000000 | acc_sim = 0.936 | acc_phy = 0.759 
| epoch = 5 | step =    60 | loss_pnn = 1.855 | loss_cn = 0.00000000 | acc_sim = 0.937 | acc_phy = 0.760 
| epoch = 5 | step =    70 | loss_pnn = 1.855 | loss_cn = 0.00000000 | acc_sim = 0.937 | acc_phy = 0.760 
| epoch = 5 | step =    80 | loss_pnn = 1.852 | loss_cn = 0.00000000 | acc_sim = 0.937 | acc_phy = 0.762 
| epoch = 5 | step =    90 | loss_pnn = 1.850 | loss_cn = 0.00000000 | acc_sim = 0.937 | acc_phy = 0.762 
| epoch = 5 | step =   100 | loss_pnn = 1.849 | loss_cn = 0.00000000 | acc_sim = 0.937 | acc_phy = 0.763 
| epoch = 5 | step =   110 | loss_pnn = 1.848 | loss_cn = 0.00000000 | acc_sim = 0.937 | acc_phy = 0.763 
| epoch = 5 | step =   120 | loss_pnn = 1.848 | loss_cn = 0.00000000 | acc_sim = 0.938 | acc_phy = 0.763 

Current training epoch: 6, learning rate for pnn: 0.001, 
| epoch = 6 | step =    10 | loss_pnn = 1.845 | loss_cn = 0.00000000 | acc_sim = 0.947 | acc_phy = 0.752 
| epoch = 6 | step =    20 | loss_pnn = 1.843 | loss_cn = 0.00000000 | acc_sim = 0.945 | acc_phy = 0.754 
| epoch = 6 | step =    30 | loss_pnn = 1.842 | loss_cn = 0.00000000 | acc_sim = 0.945 | acc_phy = 0.755 
| epoch = 6 | step =    40 | loss_pnn = 1.839 | loss_cn = 0.00000000 | acc_sim = 0.944 | acc_phy = 0.757 
| epoch = 6 | step =    50 | loss_pnn = 1.839 | loss_cn = 0.00000000 | acc_sim = 0.944 | acc_phy = 0.757 
| epoch = 6 | step =    60 | loss_pnn = 1.837 | loss_cn = 0.00000000 | acc_sim = 0.945 | acc_phy = 0.758 
| epoch = 6 | step =    70 | loss_pnn = 1.836 | loss_cn = 0.00000000 | acc_sim = 0.944 | acc_phy = 0.760 
| epoch = 6 | step =    80 | loss_pnn = 1.836 | loss_cn = 0.00000000 | acc_sim = 0.943 | acc_phy = 0.758 
| epoch = 6 | step =    90 | loss_pnn = 1.834 | loss_cn = 0.00000000 | acc_sim = 0.944 | acc_phy = 0.759 
| epoch = 6 | step =   100 | loss_pnn = 1.833 | loss_cn = 0.00000000 | acc_sim = 0.944 | acc_phy = 0.760 
| epoch = 6 | step =   110 | loss_pnn = 1.833 | loss_cn = 0.00000000 | acc_sim = 0.943 | acc_phy = 0.761 
| epoch = 6 | step =   120 | loss_pnn = 1.833 | loss_cn = 0.00000000 | acc_sim = 0.943 | acc_phy = 0.760 

Current training epoch: 7, learning rate for pnn: 0.001, 
| epoch = 7 | step =    10 | loss_pnn = 1.834 | loss_cn = 0.00000000 | acc_sim = 0.945 | acc_phy = 0.771 
| epoch = 7 | step =    20 | loss_pnn = 1.837 | loss_cn = 0.00000000 | acc_sim = 0.946 | acc_phy = 0.761 
| epoch = 7 | step =    30 | loss_pnn = 1.837 | loss_cn = 0.00000000 | acc_sim = 0.947 | acc_phy = 0.757 
| epoch = 7 | step =    40 | loss_pnn = 1.834 | loss_cn = 0.00000000 | acc_sim = 0.947 | acc_phy = 0.761 
| epoch = 7 | step =    50 | loss_pnn = 1.831 | loss_cn = 0.00000000 | acc_sim = 0.946 | acc_phy = 0.762 
| epoch = 7 | step =    60 | loss_pnn = 1.830 | loss_cn = 0.00000000 | acc_sim = 0.946 | acc_phy = 0.760 
| epoch = 7 | step =    70 | loss_pnn = 1.829 | loss_cn = 0.00000000 | acc_sim = 0.946 | acc_phy = 0.760 
| epoch = 7 | step =    80 | loss_pnn = 1.829 | loss_cn = 0.00000000 | acc_sim = 0.946 | acc_phy = 0.759 
| epoch = 7 | step =    90 | loss_pnn = 1.827 | loss_cn = 0.00000000 | acc_sim = 0.946 | acc_phy = 0.760 
| epoch = 7 | step =   100 | loss_pnn = 1.827 | loss_cn = 0.00000000 | acc_sim = 0.946 | acc_phy = 0.760 
| epoch = 7 | step =   110 | loss_pnn = 1.826 | loss_cn = 0.00000000 | acc_sim = 0.946 | acc_phy = 0.761 
| epoch = 7 | step =   120 | loss_pnn = 1.826 | loss_cn = 0.00000000 | acc_sim = 0.946 | acc_phy = 0.760 

Current training epoch: 8, learning rate for pnn: 0.001, 
| epoch = 8 | step =    10 | loss_pnn = 1.825 | loss_cn = 0.00000000 | acc_sim = 0.947 | acc_phy = 0.760 
| epoch = 8 | step =    20 | loss_pnn = 1.824 | loss_cn = 0.00000000 | acc_sim = 0.947 | acc_phy = 0.757 
| epoch = 8 | step =    30 | loss_pnn = 1.820 | loss_cn = 0.00000000 | acc_sim = 0.948 | acc_phy = 0.759 
| epoch = 8 | step =    40 | loss_pnn = 1.820 | loss_cn = 0.00000000 | acc_sim = 0.949 | acc_phy = 0.758 
| epoch = 8 | step =    50 | loss_pnn = 1.817 | loss_cn = 0.00000000 | acc_sim = 0.949 | acc_phy = 0.762 
| epoch = 8 | step =    60 | loss_pnn = 1.818 | loss_cn = 0.00000000 | acc_sim = 0.949 | acc_phy = 0.760 
| epoch = 8 | step =    70 | loss_pnn = 1.817 | loss_cn = 0.00000000 | acc_sim = 0.949 | acc_phy = 0.759 
| epoch = 8 | step =    80 | loss_pnn = 1.817 | loss_cn = 0.00000000 | acc_sim = 0.949 | acc_phy = 0.758 
| epoch = 8 | step =    90 | loss_pnn = 1.818 | loss_cn = 0.00000000 | acc_sim = 0.949 | acc_phy = 0.757 
| epoch = 8 | step =   100 | loss_pnn = 1.819 | loss_cn = 0.00000000 | acc_sim = 0.949 | acc_phy = 0.756 
| epoch = 8 | step =   110 | loss_pnn = 1.818 | loss_cn = 0.00000000 | acc_sim = 0.950 | acc_phy = 0.756 
| epoch = 8 | step =   120 | loss_pnn = 1.818 | loss_cn = 0.00000000 | acc_sim = 0.950 | acc_phy = 0.756 

Current training epoch: 9, learning rate for pnn: 0.001, 
| epoch = 9 | step =    10 | loss_pnn = 1.807 | loss_cn = 0.00000000 | acc_sim = 0.955 | acc_phy = 0.765 
| epoch = 9 | step =    20 | loss_pnn = 1.808 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.760 
| epoch = 9 | step =    30 | loss_pnn = 1.811 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.757 
| epoch = 9 | step =    40 | loss_pnn = 1.814 | loss_cn = 0.00000000 | acc_sim = 0.953 | acc_phy = 0.754 
| epoch = 9 | step =    50 | loss_pnn = 1.815 | loss_cn = 0.00000000 | acc_sim = 0.952 | acc_phy = 0.753 
| epoch = 9 | step =    60 | loss_pnn = 1.816 | loss_cn = 0.00000000 | acc_sim = 0.952 | acc_phy = 0.752 
| epoch = 9 | step =    70 | loss_pnn = 1.816 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.752 
| epoch = 9 | step =    80 | loss_pnn = 1.815 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.753 
| epoch = 9 | step =    90 | loss_pnn = 1.814 | loss_cn = 0.00000000 | acc_sim = 0.952 | acc_phy = 0.755 
| epoch = 9 | step =   100 | loss_pnn = 1.814 | loss_cn = 0.00000000 | acc_sim = 0.952 | acc_phy = 0.755 
| epoch = 9 | step =   110 | loss_pnn = 1.813 | loss_cn = 0.00000000 | acc_sim = 0.952 | acc_phy = 0.756 
| epoch = 9 | step =   120 | loss_pnn = 1.813 | loss_cn = 0.00000000 | acc_sim = 0.952 | acc_phy = 0.756 

Current training epoch: 10, learning rate for pnn: 0.001, 
| epoch = 10 | step =    10 | loss_pnn = 1.813 | loss_cn = 0.00000000 | acc_sim = 0.955 | acc_phy = 0.756 
| epoch = 10 | step =    20 | loss_pnn = 1.809 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.758 
| epoch = 10 | step =    30 | loss_pnn = 1.810 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.754 
| epoch = 10 | step =    40 | loss_pnn = 1.808 | loss_cn = 0.00000000 | acc_sim = 0.952 | acc_phy = 0.757 
| epoch = 10 | step =    50 | loss_pnn = 1.806 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.758 
| epoch = 10 | step =    60 | loss_pnn = 1.802 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.762 
| epoch = 10 | step =    70 | loss_pnn = 1.802 | loss_cn = 0.00000000 | acc_sim = 0.955 | acc_phy = 0.762 
| epoch = 10 | step =    80 | loss_pnn = 1.803 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.759 
| epoch = 10 | step =    90 | loss_pnn = 1.803 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.759 
| epoch = 10 | step =   100 | loss_pnn = 1.803 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.760 
| epoch = 10 | step =   110 | loss_pnn = 1.802 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.760 
| epoch = 10 | step =   120 | loss_pnn = 1.802 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.760 

Current training epoch: 11, learning rate for pnn: 0.0005, 
| epoch = 11 | step =    10 | loss_pnn = 1.798 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.758 
| epoch = 11 | step =    20 | loss_pnn = 1.798 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.756 
| epoch = 11 | step =    30 | loss_pnn = 1.797 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.760 
| epoch = 11 | step =    40 | loss_pnn = 1.796 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.763 
| epoch = 11 | step =    50 | loss_pnn = 1.796 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.764 
| epoch = 11 | step =    60 | loss_pnn = 1.797 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.762 
| epoch = 11 | step =    70 | loss_pnn = 1.798 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.762 
| epoch = 11 | step =    80 | loss_pnn = 1.798 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.762 
| epoch = 11 | step =    90 | loss_pnn = 1.800 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.760 
| epoch = 11 | step =   100 | loss_pnn = 1.802 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.757 
| epoch = 11 | step =   110 | loss_pnn = 1.802 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.758 
| epoch = 11 | step =   120 | loss_pnn = 1.802 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.758 

Current training epoch: 12, learning rate for pnn: 0.0005, 
| epoch = 12 | step =    10 | loss_pnn = 1.800 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.760 
| epoch = 12 | step =    20 | loss_pnn = 1.801 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.759 
| epoch = 12 | step =    30 | loss_pnn = 1.802 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.756 
| epoch = 12 | step =    40 | loss_pnn = 1.800 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.759 
| epoch = 12 | step =    50 | loss_pnn = 1.798 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.762 
| epoch = 12 | step =    60 | loss_pnn = 1.797 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.763 
| epoch = 12 | step =    70 | loss_pnn = 1.797 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.764 
| epoch = 12 | step =    80 | loss_pnn = 1.797 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.764 
| epoch = 12 | step =    90 | loss_pnn = 1.797 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.762 
| epoch = 12 | step =   100 | loss_pnn = 1.797 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.762 
| epoch = 12 | step =   110 | loss_pnn = 1.797 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.763 
| epoch = 12 | step =   120 | loss_pnn = 1.797 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.763 

Current training epoch: 13, learning rate for pnn: 0.0005, 
| epoch = 13 | step =    10 | loss_pnn = 1.801 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.762 
| epoch = 13 | step =    20 | loss_pnn = 1.804 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.755 
| epoch = 13 | step =    30 | loss_pnn = 1.799 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.761 
| epoch = 13 | step =    40 | loss_pnn = 1.798 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.761 
| epoch = 13 | step =    50 | loss_pnn = 1.800 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.758 
| epoch = 13 | step =    60 | loss_pnn = 1.801 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.757 
| epoch = 13 | step =    70 | loss_pnn = 1.802 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.755 
| epoch = 13 | step =    80 | loss_pnn = 1.800 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.757 
| epoch = 13 | step =    90 | loss_pnn = 1.799 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.758 
| epoch = 13 | step =   100 | loss_pnn = 1.798 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.760 
| epoch = 13 | step =   110 | loss_pnn = 1.799 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.759 
| epoch = 13 | step =   120 | loss_pnn = 1.798 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.760 

Current training epoch: 14, learning rate for pnn: 0.0005, 
| epoch = 14 | step =    10 | loss_pnn = 1.796 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.772 
| epoch = 14 | step =    20 | loss_pnn = 1.798 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.764 
| epoch = 14 | step =    30 | loss_pnn = 1.795 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.766 
| epoch = 14 | step =    40 | loss_pnn = 1.797 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.762 
| epoch = 14 | step =    50 | loss_pnn = 1.798 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.760 
| epoch = 14 | step =    60 | loss_pnn = 1.798 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.760 
| epoch = 14 | step =    70 | loss_pnn = 1.798 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.760 
| epoch = 14 | step =    80 | loss_pnn = 1.797 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.762 
| epoch = 14 | step =    90 | loss_pnn = 1.796 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.762 
| epoch = 14 | step =   100 | loss_pnn = 1.796 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.762 
| epoch = 14 | step =   110 | loss_pnn = 1.796 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.762 
| epoch = 14 | step =   120 | loss_pnn = 1.796 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.762 

Current training epoch: 15, learning rate for pnn: 0.0005, 
| epoch = 15 | step =    10 | loss_pnn = 1.800 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.753 
| epoch = 15 | step =    20 | loss_pnn = 1.797 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.757 
| epoch = 15 | step =    30 | loss_pnn = 1.796 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.758 
| epoch = 15 | step =    40 | loss_pnn = 1.798 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.757 
| epoch = 15 | step =    50 | loss_pnn = 1.798 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.758 
| epoch = 15 | step =    60 | loss_pnn = 1.796 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.760 
| epoch = 15 | step =    70 | loss_pnn = 1.796 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.761 
| epoch = 15 | step =    80 | loss_pnn = 1.797 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.760 
| epoch = 15 | step =    90 | loss_pnn = 1.797 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.759 
| epoch = 15 | step =   100 | loss_pnn = 1.797 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.759 
| epoch = 15 | step =   110 | loss_pnn = 1.796 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.761 
| epoch = 15 | step =   120 | loss_pnn = 1.795 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.762 

Current training epoch: 16, learning rate for pnn: 0.0005, 
| epoch = 16 | step =    10 | loss_pnn = 1.794 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.760 
| epoch = 16 | step =    20 | loss_pnn = 1.789 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.766 
| epoch = 16 | step =    30 | loss_pnn = 1.791 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.766 
| epoch = 16 | step =    40 | loss_pnn = 1.792 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.765 
| epoch = 16 | step =    50 | loss_pnn = 1.792 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.764 
| epoch = 16 | step =    60 | loss_pnn = 1.792 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.763 
| epoch = 16 | step =    70 | loss_pnn = 1.794 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.762 
| epoch = 16 | step =    80 | loss_pnn = 1.793 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.763 
| epoch = 16 | step =    90 | loss_pnn = 1.794 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.762 
| epoch = 16 | step =   100 | loss_pnn = 1.795 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.761 
| epoch = 16 | step =   110 | loss_pnn = 1.795 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.761 
| epoch = 16 | step =   120 | loss_pnn = 1.794 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.762 

Current training epoch: 17, learning rate for pnn: 0.0005, 
| epoch = 17 | step =    10 | loss_pnn = 1.791 | loss_cn = 0.00000000 | acc_sim = 0.966 | acc_phy = 0.767 
| epoch = 17 | step =    20 | loss_pnn = 1.793 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.761 
| epoch = 17 | step =    30 | loss_pnn = 1.793 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.761 
| epoch = 17 | step =    40 | loss_pnn = 1.791 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.763 
| epoch = 17 | step =    50 | loss_pnn = 1.793 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.760 
| epoch = 17 | step =    60 | loss_pnn = 1.794 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.758 
| epoch = 17 | step =    70 | loss_pnn = 1.793 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.761 
| epoch = 17 | step =    80 | loss_pnn = 1.792 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.762 
| epoch = 17 | step =    90 | loss_pnn = 1.791 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.763 
| epoch = 17 | step =   100 | loss_pnn = 1.791 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.763 
