Training new model from scratch......
--------------------------
Training with SEPN
--------------------------

Current training epoch: 1, learning rate for pnn: 0.001, 
| epoch = 1 | step =    10 | loss_pnn = 2.257 | loss_cn = 0.00000000 | acc_sim = 0.231 | acc_phy = 0.113 
| epoch = 3 | step =    80 | loss_pnn = 1.562 | loss_cn = 0.00000000 | acc_sim = 0.923 | acc_phy = 0.683 
| epoch = 3 | step =    90 | loss_pnn = 1.561 | loss_cn = 0.00000000 | acc_sim = 0.924 | acc_phy = 0.683 
| epoch = 3 | step =   100 | loss_pnn = 1.561 | loss_cn = 0.00000000 | acc_sim = 0.924 | acc_phy = 0.684 
| epoch = 3 | step =   110 | loss_pnn = 1.560 | loss_cn = 0.00000000 | acc_sim = 0.925 | acc_phy = 0.685 
| epoch = 3 | step =   120 | loss_pnn = 1.559 | loss_cn = 0.00000000 | acc_sim = 0.925 | acc_phy = 0.686 

Current training epoch: 4, learning rate for pnn: 0.001, 
| epoch = 4 | step =    10 | loss_pnn = 1.547 | loss_cn = 0.00000000 | acc_sim = 0.934 | acc_phy = 0.684 
| epoch = 4 | step =    20 | loss_pnn = 1.548 | loss_cn = 0.00000000 | acc_sim = 0.931 | acc_phy = 0.686 
| epoch = 4 | step =    30 | loss_pnn = 1.547 | loss_cn = 0.00000000 | acc_sim = 0.931 | acc_phy = 0.692 
| epoch = 4 | step =    40 | loss_pnn = 1.547 | loss_cn = 0.00000000 | acc_sim = 0.932 | acc_phy = 0.694 
| epoch = 4 | step =    50 | loss_pnn = 1.546 | loss_cn = 0.00000000 | acc_sim = 0.932 | acc_phy = 0.696 
| epoch = 4 | step =    60 | loss_pnn = 1.545 | loss_cn = 0.00000000 | acc_sim = 0.933 | acc_phy = 0.698 
| epoch = 4 | step =    70 | loss_pnn = 1.545 | loss_cn = 0.00000000 | acc_sim = 0.933 | acc_phy = 0.698 
| epoch = 4 | step =    80 | loss_pnn = 1.545 | loss_cn = 0.00000000 | acc_sim = 0.933 | acc_phy = 0.697 
| epoch = 4 | step =    90 | loss_pnn = 1.544 | loss_cn = 0.00000000 | acc_sim = 0.933 | acc_phy = 0.698 
| epoch = 4 | step =   100 | loss_pnn = 1.543 | loss_cn = 0.00000000 | acc_sim = 0.934 | acc_phy = 0.698 
| epoch = 4 | step =   110 | loss_pnn = 1.542 | loss_cn = 0.00000000 | acc_sim = 0.934 | acc_phy = 0.698 
| epoch = 4 | step =   120 | loss_pnn = 1.542 | loss_cn = 0.00000000 | acc_sim = 0.935 | acc_phy = 0.698 

Current training epoch: 5, learning rate for pnn: 0.001, 
| epoch = 5 | step =    10 | loss_pnn = 1.535 | loss_cn = 0.00000000 | acc_sim = 0.940 | acc_phy = 0.692 
| epoch = 5 | step =    20 | loss_pnn = 1.536 | loss_cn = 0.00000000 | acc_sim = 0.939 | acc_phy = 0.696 
| epoch = 5 | step =    30 | loss_pnn = 1.534 | loss_cn = 0.00000000 | acc_sim = 0.941 | acc_phy = 0.697 
| epoch = 5 | step =    40 | loss_pnn = 1.534 | loss_cn = 0.00000000 | acc_sim = 0.940 | acc_phy = 0.701 
| epoch = 5 | step =    50 | loss_pnn = 1.533 | loss_cn = 0.00000000 | acc_sim = 0.941 | acc_phy = 0.707 
| epoch = 5 | step =    60 | loss_pnn = 1.534 | loss_cn = 0.00000000 | acc_sim = 0.940 | acc_phy = 0.706 
| epoch = 5 | step =    70 | loss_pnn = 1.533 | loss_cn = 0.00000000 | acc_sim = 0.940 | acc_phy = 0.706 
| epoch = 5 | step =    80 | loss_pnn = 1.533 | loss_cn = 0.00000000 | acc_sim = 0.940 | acc_phy = 0.706 
| epoch = 5 | step =    90 | loss_pnn = 1.532 | loss_cn = 0.00000000 | acc_sim = 0.941 | acc_phy = 0.705 
| epoch = 5 | step =   100 | loss_pnn = 1.532 | loss_cn = 0.00000000 | acc_sim = 0.940 | acc_phy = 0.705 
| epoch = 5 | step =   110 | loss_pnn = 1.532 | loss_cn = 0.00000000 | acc_sim = 0.940 | acc_phy = 0.706 
| epoch = 5 | step =   120 | loss_pnn = 1.532 | loss_cn = 0.00000000 | acc_sim = 0.941 | acc_phy = 0.705 

Current training epoch: 6, learning rate for pnn: 0.001, 
| epoch = 6 | step =    10 | loss_pnn = 1.523 | loss_cn = 0.00000000 | acc_sim = 0.950 | acc_phy = 0.711 
| epoch = 6 | step =    20 | loss_pnn = 1.527 | loss_cn = 0.00000000 | acc_sim = 0.945 | acc_phy = 0.713 
| epoch = 6 | step =    30 | loss_pnn = 1.526 | loss_cn = 0.00000000 | acc_sim = 0.946 | acc_phy = 0.712 
| epoch = 6 | step =    40 | loss_pnn = 1.526 | loss_cn = 0.00000000 | acc_sim = 0.946 | acc_phy = 0.712 
| epoch = 6 | step =    50 | loss_pnn = 1.526 | loss_cn = 0.00000000 | acc_sim = 0.945 | acc_phy = 0.710 
| epoch = 6 | step =    60 | loss_pnn = 1.526 | loss_cn = 0.00000000 | acc_sim = 0.945 | acc_phy = 0.713 
| epoch = 6 | step =    70 | loss_pnn = 1.526 | loss_cn = 0.00000000 | acc_sim = 0.945 | acc_phy = 0.713 
| epoch = 6 | step =    80 | loss_pnn = 1.526 | loss_cn = 0.00000000 | acc_sim = 0.946 | acc_phy = 0.714 
| epoch = 6 | step =    90 | loss_pnn = 1.526 | loss_cn = 0.00000000 | acc_sim = 0.946 | acc_phy = 0.713 
| epoch = 6 | step =   100 | loss_pnn = 1.526 | loss_cn = 0.00000000 | acc_sim = 0.945 | acc_phy = 0.711 
| epoch = 6 | step =   110 | loss_pnn = 1.526 | loss_cn = 0.00000000 | acc_sim = 0.945 | acc_phy = 0.711 
| epoch = 6 | step =   120 | loss_pnn = 1.525 | loss_cn = 0.00000000 | acc_sim = 0.946 | acc_phy = 0.711 

Current training epoch: 7, learning rate for pnn: 0.001, 
| epoch = 7 | step =    10 | loss_pnn = 1.523 | loss_cn = 0.00000000 | acc_sim = 0.948 | acc_phy = 0.715 
| epoch = 7 | step =    20 | loss_pnn = 1.520 | loss_cn = 0.00000000 | acc_sim = 0.950 | acc_phy = 0.720 
| epoch = 7 | step =    30 | loss_pnn = 1.519 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.720 
| epoch = 7 | step =    40 | loss_pnn = 1.520 | loss_cn = 0.00000000 | acc_sim = 0.950 | acc_phy = 0.717 
| epoch = 7 | step =    50 | loss_pnn = 1.521 | loss_cn = 0.00000000 | acc_sim = 0.950 | acc_phy = 0.714 
| epoch = 7 | step =    60 | loss_pnn = 1.521 | loss_cn = 0.00000000 | acc_sim = 0.950 | acc_phy = 0.711 
| epoch = 7 | step =    70 | loss_pnn = 1.521 | loss_cn = 0.00000000 | acc_sim = 0.950 | acc_phy = 0.712 
| epoch = 7 | step =    80 | loss_pnn = 1.520 | loss_cn = 0.00000000 | acc_sim = 0.950 | acc_phy = 0.712 
| epoch = 7 | step =    90 | loss_pnn = 1.520 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.713 
| epoch = 7 | step =   100 | loss_pnn = 1.520 | loss_cn = 0.00000000 | acc_sim = 0.950 | acc_phy = 0.712 
| epoch = 7 | step =   110 | loss_pnn = 1.520 | loss_cn = 0.00000000 | acc_sim = 0.950 | acc_phy = 0.713 
| epoch = 7 | step =   120 | loss_pnn = 1.520 | loss_cn = 0.00000000 | acc_sim = 0.950 | acc_phy = 0.715 

Current training epoch: 8, learning rate for pnn: 0.001, 
| epoch = 8 | step =    10 | loss_pnn = 1.516 | loss_cn = 0.00000000 | acc_sim = 0.955 | acc_phy = 0.726 
| epoch = 8 | step =    20 | loss_pnn = 1.517 | loss_cn = 0.00000000 | acc_sim = 0.953 | acc_phy = 0.721 
| epoch = 8 | step =    30 | loss_pnn = 1.517 | loss_cn = 0.00000000 | acc_sim = 0.952 | acc_phy = 0.722 
| epoch = 8 | step =    40 | loss_pnn = 1.517 | loss_cn = 0.00000000 | acc_sim = 0.952 | acc_phy = 0.720 
| epoch = 8 | step =    50 | loss_pnn = 1.517 | loss_cn = 0.00000000 | acc_sim = 0.952 | acc_phy = 0.722 
| epoch = 8 | step =    60 | loss_pnn = 1.517 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.722 
| epoch = 8 | step =    70 | loss_pnn = 1.517 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.723 
| epoch = 8 | step =    80 | loss_pnn = 1.517 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.723 
| epoch = 8 | step =    90 | loss_pnn = 1.518 | loss_cn = 0.00000000 | acc_sim = 0.950 | acc_phy = 0.721 
| epoch = 8 | step =   100 | loss_pnn = 1.517 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.721 
| epoch = 8 | step =   110 | loss_pnn = 1.517 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.723 
| epoch = 8 | step =   120 | loss_pnn = 1.517 | loss_cn = 0.00000000 | acc_sim = 0.951 | acc_phy = 0.722 

Current training epoch: 9, learning rate for pnn: 0.001, 
| epoch = 9 | step =    10 | loss_pnn = 1.515 | loss_cn = 0.00000000 | acc_sim = 0.953 | acc_phy = 0.725 
| epoch = 9 | step =    20 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.729 
| epoch = 9 | step =    30 | loss_pnn = 1.513 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.730 
| epoch = 9 | step =    40 | loss_pnn = 1.513 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.726 
| epoch = 9 | step =    50 | loss_pnn = 1.513 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.726 
| epoch = 9 | step =    60 | loss_pnn = 1.513 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.725 
| epoch = 9 | step =    70 | loss_pnn = 1.513 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.727 
| epoch = 9 | step =    80 | loss_pnn = 1.513 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.727 
| epoch = 9 | step =    90 | loss_pnn = 1.513 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.727 
| epoch = 9 | step =   100 | loss_pnn = 1.513 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.727 
| epoch = 9 | step =   110 | loss_pnn = 1.513 | loss_cn = 0.00000000 | acc_sim = 0.955 | acc_phy = 0.726 
| epoch = 9 | step =   120 | loss_pnn = 1.514 | loss_cn = 0.00000000 | acc_sim = 0.955 | acc_phy = 0.726 

Current training epoch: 10, learning rate for pnn: 0.001, 
| epoch = 10 | step =    10 | loss_pnn = 1.507 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.715 
| epoch = 10 | step =    20 | loss_pnn = 1.509 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.717 
| epoch = 10 | step =    30 | loss_pnn = 1.510 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.718 
| epoch = 10 | step =    40 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.718 
| epoch = 10 | step =    50 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.719 
| epoch = 10 | step =    60 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.722 
| epoch = 10 | step =    70 | loss_pnn = 1.512 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.724 
| epoch = 10 | step =    80 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.725 
| epoch = 10 | step =    90 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.727 
| epoch = 10 | step =   100 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.727 
| epoch = 10 | step =   110 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.727 
| epoch = 10 | step =   120 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.726 

Current training epoch: 11, learning rate for pnn: 0.0005, 
| epoch = 11 | step =    10 | loss_pnn = 1.509 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.721 
| epoch = 11 | step =    20 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.724 
| epoch = 11 | step =    30 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.726 
| epoch = 11 | step =    40 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.723 
| epoch = 11 | step =    50 | loss_pnn = 1.510 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.725 
| epoch = 11 | step =    60 | loss_pnn = 1.509 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.725 
| epoch = 11 | step =    70 | loss_pnn = 1.509 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.725 
| epoch = 11 | step =    80 | loss_pnn = 1.509 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.725 
| epoch = 11 | step =    90 | loss_pnn = 1.509 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.726 
| epoch = 11 | step =   100 | loss_pnn = 1.509 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.726 
| epoch = 11 | step =   110 | loss_pnn = 1.508 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.726 
| epoch = 11 | step =   120 | loss_pnn = 1.508 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.727 

Current training epoch: 12, learning rate for pnn: 0.0005, 
| epoch = 12 | step =    10 | loss_pnn = 1.511 | loss_cn = 0.00000000 | acc_sim = 0.954 | acc_phy = 0.733 
| epoch = 12 | step =    20 | loss_pnn = 1.510 | loss_cn = 0.00000000 | acc_sim = 0.956 | acc_phy = 0.729 
| epoch = 12 | step =    30 | loss_pnn = 1.509 | loss_cn = 0.00000000 | acc_sim = 0.957 | acc_phy = 0.728 
| epoch = 12 | step =    40 | loss_pnn = 1.508 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.729 
| epoch = 12 | step =    50 | loss_pnn = 1.508 | loss_cn = 0.00000000 | acc_sim = 0.958 | acc_phy = 0.730 
| epoch = 12 | step =    60 | loss_pnn = 1.507 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.730 
| epoch = 12 | step =    70 | loss_pnn = 1.507 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.730 
| epoch = 12 | step =    80 | loss_pnn = 1.507 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.730 
| epoch = 12 | step =    90 | loss_pnn = 1.507 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.730 
| epoch = 12 | step =   100 | loss_pnn = 1.507 | loss_cn = 0.00000000 | acc_sim = 0.959 | acc_phy = 0.728 
| epoch = 12 | step =   110 | loss_pnn = 1.507 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.728 
| epoch = 12 | step =   120 | loss_pnn = 1.507 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.729 

Current training epoch: 13, learning rate for pnn: 0.0005, 
| epoch = 13 | step =    10 | loss_pnn = 1.508 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.732 
| epoch = 13 | step =    20 | loss_pnn = 1.507 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.729 
| epoch = 13 | step =    30 | loss_pnn = 1.506 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.727 
| epoch = 13 | step =    40 | loss_pnn = 1.507 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.724 
| epoch = 13 | step =    50 | loss_pnn = 1.507 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.724 
| epoch = 13 | step =    60 | loss_pnn = 1.507 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.724 
| epoch = 13 | step =    70 | loss_pnn = 1.507 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.724 
| epoch = 13 | step =    80 | loss_pnn = 1.507 | loss_cn = 0.00000000 | acc_sim = 0.960 | acc_phy = 0.724 
| epoch = 13 | step =    90 | loss_pnn = 1.507 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.725 
| epoch = 13 | step =   100 | loss_pnn = 1.506 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.726 
| epoch = 13 | step =   110 | loss_pnn = 1.506 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.726 
| epoch = 13 | step =   120 | loss_pnn = 1.506 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.726 

Current training epoch: 14, learning rate for pnn: 0.0005, 
| epoch = 14 | step =    10 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.734 
| epoch = 14 | step =    20 | loss_pnn = 1.506 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.727 
| epoch = 14 | step =    30 | loss_pnn = 1.506 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.729 
| epoch = 14 | step =    40 | loss_pnn = 1.506 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.728 
| epoch = 14 | step =    50 | loss_pnn = 1.506 | loss_cn = 0.00000000 | acc_sim = 0.961 | acc_phy = 0.727 
| epoch = 14 | step =    60 | loss_pnn = 1.506 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.728 
| epoch = 14 | step =    70 | loss_pnn = 1.506 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.728 
| epoch = 14 | step =    80 | loss_pnn = 1.505 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.729 
| epoch = 14 | step =    90 | loss_pnn = 1.505 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.729 
| epoch = 14 | step =   100 | loss_pnn = 1.505 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.729 
| epoch = 14 | step =   110 | loss_pnn = 1.505 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.731 
| epoch = 14 | step =   120 | loss_pnn = 1.505 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.731 

Current training epoch: 15, learning rate for pnn: 0.0005, 
| epoch = 15 | step =    10 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.729 
| epoch = 15 | step =    20 | loss_pnn = 1.505 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.728 
| epoch = 15 | step =    30 | loss_pnn = 1.505 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.730 
| epoch = 15 | step =    40 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.730 
| epoch = 15 | step =    50 | loss_pnn = 1.505 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.730 
| epoch = 15 | step =    60 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.731 
| epoch = 15 | step =    70 | loss_pnn = 1.505 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.731 
| epoch = 15 | step =    80 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.731 
| epoch = 15 | step =    90 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.730 
| epoch = 15 | step =   100 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.730 
| epoch = 15 | step =   110 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.730 
| epoch = 15 | step =   120 | loss_pnn = 1.505 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.730 

Current training epoch: 16, learning rate for pnn: 0.0005, 
| epoch = 16 | step =    10 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.739 
| epoch = 16 | step =    20 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.736 
| epoch = 16 | step =    30 | loss_pnn = 1.505 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.734 
| epoch = 16 | step =    40 | loss_pnn = 1.505 | loss_cn = 0.00000000 | acc_sim = 0.962 | acc_phy = 0.733 
| epoch = 16 | step =    50 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.732 
| epoch = 16 | step =    60 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.729 
| epoch = 16 | step =    70 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.730 
| epoch = 16 | step =    80 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.731 
| epoch = 16 | step =    90 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.732 
| epoch = 16 | step =   100 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.732 
| epoch = 16 | step =   110 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.731 
| epoch = 16 | step =   120 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.731 

Current training epoch: 17, learning rate for pnn: 0.0005, 
| epoch = 17 | step =    10 | loss_pnn = 1.501 | loss_cn = 0.00000000 | acc_sim = 0.967 | acc_phy = 0.721 
| epoch = 17 | step =    20 | loss_pnn = 1.503 | loss_cn = 0.00000000 | acc_sim = 0.965 | acc_phy = 0.730 
| epoch = 17 | step =    30 | loss_pnn = 1.502 | loss_cn = 0.00000000 | acc_sim = 0.966 | acc_phy = 0.730 
| epoch = 17 | step =    40 | loss_pnn = 1.503 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.733 
| epoch = 17 | step =    50 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.734 
| epoch = 17 | step =    60 | loss_pnn = 1.503 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.732 
| epoch = 17 | step =    70 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.732 
| epoch = 17 | step =    80 | loss_pnn = 1.504 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.733 
| epoch = 17 | step =    90 | loss_pnn = 1.503 | loss_cn = 0.00000000 | acc_sim = 0.963 | acc_phy = 0.733 
| epoch = 17 | step =   100 | loss_pnn = 1.503 | loss_cn = 0.00000000 | acc_sim = 0.964 | acc_phy = 0.733 
